emoji,name,category,rgi,file,url,width,height,bytes,sha256
🇧🇲,Bermuda Flag,Flags,1f1e7_1f1f2,Flags/bermuda-flag__1f1e7_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1f2/512.png,512,512,132447,a4244fa19c85e8567c36616c43d0dbf87f162048634c22f9f19cd186d7b3782b
🇧🇳,Brunei Flag,Flags,1f1e7_1f1f3,Flags/brunei-flag__1f1e7_1f1f3.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1f3/512.png,512,512,110743,00af1681e23dd4f3e092cf8a5beedbde94380ab48b0197cfc8b93b6f51946fcf
🇧🇴,Bolivia Flag,Flags,1f1e7_1f1f4,Flags/bolivia-flag__1f1e7_1f1f4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1f4/512.png,512,512,90731,c999bddd2f14bd8f340e932f79dddcf0b2638857b68f785e4a694c1c3550dfb6
🇧🇶,Caribbean Netherlands Flag,Flags,1f1e7_1f1f6,Flags/caribbean-netherlands-flag__1f1e7_1f1f6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1f6/512.png,512,512,107907,f17a76606b414e7171bbda8eb18f0b8eea6e22060894d89825f68aab8e5e89f2
🇧🇷,Brazil Flag,Flags,1f1e7_1f1f7,Flags/brazil-flag__1f1e7_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1f7/512.png,512,512,115211,a154c9a8b322937743be9bb1c082584c17c9c979678fb2ecc975b5de18ba82ae
🇧🇸,Bahamas Flag,Flags,1f1e7_1f1f8,Flags/bahamas-flag__1f1e7_1f1f8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1f8/512.png,512,512,100254,343ad610290b05fc02c4dd5255de799b2548993f19c63eb0a24cea0463b666bd
🇧🇹,Bhutan Flag,Flags,1f1e7_1f1f9,Flags/bhutan-flag__1f1e7_1f1f9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1f9/512.png,512,512,125323,98d4e5bb512e0ed38fccc710543c3c33b13e2e6dc37722de5b9ed1981c2d1949
🇧🇻,Bouvet Island Flag,Flags,1f1e7_1f1fb,Flags/bouvet-island-flag__1f1e7_1f1fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1fb/512.png,512,512,96442,4aefcf5cdee7ec5f59426b910a155c50d5ce85e1ccbd0f682031043d30f60555
🇧🇼,Botswana Flag,Flags,1f1e7_1f1fc,Flags/botswana-flag__1f1e7_1f1fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1fc/512.png,512,512,105296,4860791df0470523ca7f6844a63e8fde87bf52574198835390a8bb2692c9b90c
🇧🇾,Belarus Flag,Flags,1f1e7_1f1fe,Flags/belarus-flag__1f1e7_1f1fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1fe/512.png,512,512,117592,1fe3c46073296320efd705c63be94c0a66a7462cea19ef423de0e36bba4b5da8
🇧🇿,Belize Flag,Flags,1f1e7_1f1ff,Flags/belize-flag__1f1e7_1f1ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e7_1f1ff/512.png,512,512,170244,c8909c178857927175d3c12b0fc775dcd4333f8c27c4e1fa6725e471d78549f7
🇨🇦,Canada Flag,Flags,1f1e8_1f1e6,Flags/canada-flag__1f1e8_1f1e6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1e6/512.png,512,512,59006,800e974095fab83232a4ca5c65d172ff70b7f4fc7d774693c3479a0ce8459817
🇨🇨,Cocos Islands Flag,Flags,1f1e8_1f1e8,Flags/cocos-islands-flag__1f1e8_1f1e8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1e8/512.png,512,512,110397,c81eaba2796e460fb51b59b69e515459f92f73345843c60db3e2593917e1ce15
🇨🇩,Congo Kinshasa Flag,Flags,1f1e8_1f1e9,Flags/congo-kinshasa-flag__1f1e8_1f1e9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1e9/512.png,512,512,116394,15d070c1210a0a7d445062acc5268e08d4dcca0ba7bd01733bd7656e7826f047
🇨🇫,Central African Republic Flag,Flags,1f1e8_1f1eb,Flags/central-african-republic-flag__1f1e8_1f1eb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1eb/512.png,512,512,95398,ae8b884143a7bb1fc9951e2a9b6913b4040088e8d4df143ccdfee160eae7d78d
🇨🇬,Congo Brazzaville Flag,Flags,1f1e8_1f1ec,Flags/congo-brazzaville-flag__1f1e8_1f1ec.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1ec/512.png,512,512,96132,00f622345ec38f0c1d0168176d73ba9f7c20a9084de21c987870884d14ff9af4
🇨🇭,Switzerland Flag,Flags,1f1e8_1f1ed,Flags/switzerland-flag__1f1e8_1f1ed.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1ed/512.png,512,512,84406,758ae4454c4a1d25b1c61a28a11bb54aa04ecf351354daf489484e437f3ca4fc
🇨🇮,Côte D’ivoire Flag,Flags,1f1e8_1f1ee,Flags/c-te-d-ivoire-flag__1f1e8_1f1ee.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1ee/512.png,512,512,84966,15575452047822e9db7415bcbfc8b1fe939f95dab13541f3344879cb74378976
🇨🇰,Cook Islands Flag,Flags,1f1e8_1f1f0,Flags/cook-islands-flag__1f1e8_1f1f0.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1f0/512.png,512,512,134595,b6b11d82fcc6d8ea7c7aa591f00d24c8e489711945f73835b34b022b1808cb17
🇨🇱,Chile Flag,Flags,1f1e8_1f1f1,Flags/chile-flag__1f1e8_1f1f1.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1f1/512.png,512,512,96507,5e78a81377f1e2810e8ba7b13156dfc6eba559c36739b7d4cf1676e9d796d435
🇨🇲,Cameroon Flag,Flags,1f1e8_1f1f2,Flags/cameroon-flag__1f1e8_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1f2/512.png,512,512,84352,0d0c68c275c8c0427fda4199c176b832131a3078d1e0f78a579966fe2410977c
🇨🇳,China Flag,Flags,1f1e8_1f1f3,Flags/china-flag__1f1e8_1f1f3.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1f3/512.png,512,512,81250,4484265a942ea17f4b8465be8e7f02cd0c3eb6d2e7f29a40ea28625779ba9185
🇨🇴,Colombia Flag,Flags,1f1e8_1f1f4,Flags/colombia-flag__1f1e8_1f1f4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1f4/512.png,512,512,86380,835ac0b95ed8c9a6c9c728e8404bade1b341acb85a25f9b8da54a34fc367ebd1
🇨🇵,Clipperton Island Flag,Flags,1f1e8_1f1f5,Flags/clipperton-island-flag__1f1e8_1f1f5.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1f5/512.png,512,512,91597,fea00cd048f02d798347e057020a168ec925aab2dae8721d506879eb49e105c4
🇨🇶,Sark Flag,Flags,1f1e8_1f1f6,Flags/sark-flag__1f1e8_1f1f6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1f6/512.png,512,512,102331,561c732d82d6c5ada625fa5961b32d163d12f7840b11ea7f17d0285406b95642
🇨🇷,Costa Rica Flag,Flags,1f1e8_1f1f7,Flags/costa-rica-flag__1f1e8_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1f7/512.png,512,512,100842,2953369311a8a150ab36afb8a637fd488134ec6fa1e3f7053e57fd8511074335
🇨🇺,Cuba Flag,Flags,1f1e8_1f1fa,Flags/cuba-flag__1f1e8_1f1fa.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1fa/512.png,512,512,111500,3ba70061141241c83132c0f5daff130f478bc9b32647d0d69dc369a531fe893c
🇨🇻,Cape Verde Flag,Flags,1f1e8_1f1fb,Flags/cape-verde-flag__1f1e8_1f1fb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1fb/512.png,512,512,116545,2dba3089db1e79719327334ea4f2d941b654151d9ef6197c7a307d747f451595
🇨🇼,Curaçao Flag,Flags,1f1e8_1f1fc,Flags/cura-ao-flag__1f1e8_1f1fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1fc/512.png,512,512,104368,6004ca0569b0e2b2c10f0373889f935693102056a996845ec385bf0cd4d034f1
🇨🇽,Christmas Island Flag,Flags,1f1e8_1f1fd,Flags/christmas-island-flag__1f1e8_1f1fd.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1fd/512.png,512,512,117309,b143f0f9a3c6d58d518ce6f71c72c7460ca4c043142070497f6c556a3c2af60e
🇨🇾,Cyprus Flag,Flags,1f1e8_1f1fe,Flags/cyprus-flag__1f1e8_1f1fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1fe/512.png,512,512,98018,74e7a59212699c4a545ee7fc3a32d99aee5db71c47069a7b2ebbc1c6c2e31d8e
🇨🇿,Czechia Flag,Flags,1f1e8_1f1ff,Flags/czechia-flag__1f1e8_1f1ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e8_1f1ff/512.png,512,512,88108,96683cd30be1b325324590bbbf73e0d5666cd6498dff72c0301c106ecc159abb
🇩🇪,Germany Flag,Flags,1f1e9_1f1ea,Flags/germany-flag__1f1e9_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e9_1f1ea/512.png,512,512,74944,53db82a078daf8d8dd88b5466f6577c6edd9538ada4578b9f2c66926cd54a63c
🇩🇬,Diego Garcia Flag,Flags,1f1e9_1f1ec,Flags/diego-garcia-flag__1f1e9_1f1ec.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e9_1f1ec/512.png,512,512,179594,430615f94c061f8c390a0eeb8670238ea941fcc87ee44b9d7a89c7bb51024e43
🇩🇯,Djibouti Flag,Flags,1f1e9_1f1ef,Flags/djibouti-flag__1f1e9_1f1ef.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e9_1f1ef/512.png,512,512,100417,5fd6144551f924c7de0561a5525bc6c5ef79d2a1047888ad850beccb61553a90
🇩🇰,Denmark Flag,Flags,1f1e9_1f1f0,Flags/denmark-flag__1f1e9_1f1f0.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e9_1f1f0/512.png,512,512,113460,485a510d20c08830ea8cf0258b1a45ea2c866942611c165e29d501208b71ac7b
🇩🇲,Dominica Flag,Flags,1f1e9_1f1f2,Flags/dominica-flag__1f1e9_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e9_1f1f2/512.png,512,512,116014,02a29f3e954882b9c740e52b820b7664fc8537039acd96d6aa4afdadc96df9ab
🇩🇴,Dominican Republic Flag,Flags,1f1e9_1f1f4,Flags/dominican-republic-flag__1f1e9_1f1f4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e9_1f1f4/512.png,512,512,105887,c3ffcac16c986fe6f0197d2a136ba80623d5fe2aa82ce175b7f77a630a97dfb8
🇩🇿,Algeria Flag,Flags,1f1e9_1f1ff,Flags/algeria-flag__1f1e9_1f1ff.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1e9_1f1ff/512.png,512,512,100203,636e9c73cb8c3dc8f00aafce232ab44234954b6f307a22dbc7a82395ca51afe7
🇪🇦,Ceuta Melilla Flag,Flags,1f1ea_1f1e6,Flags/ceuta-melilla-flag__1f1ea_1f1e6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ea_1f1e6/512.png,512,512,103331,2766d2ceb2f6b0667304b6c5918aae1adf7d71e4c555b7e4595eb83152ac5b27
🇪🇨,Ecuador Flag,Flags,1f1ea_1f1e8,Flags/ecuador-flag__1f1ea_1f1e8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ea_1f1e8/512.png,512,512,105304,9ae145458d707ef1bf93489803554290735665ba2df8bd6b3779bfec5843ddbf
🇪🇪,Estonia Flag,Flags,1f1ea_1f1ea,Flags/estonia-flag__1f1ea_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ea_1f1ea/512.png,512,512,91949,309fc5f88f13c71f4c7f8eb9fbd8a0cd28a10b74e44fe5a763d2d2fd870d36df
🇪🇬,Egypt Flag,Flags,1f1ea_1f1ec,Flags/egypt-flag__1f1ea_1f1ec.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ea_1f1ec/512.png,512,512,103896,379bd6513165061ae6c3315aea0b8c2e09b3abf8745b90ebacc2997573e51c16
🇪🇭,Western Sahara Flag,Flags,1f1ea_1f1ed,Flags/western-sahara-flag__1f1ea_1f1ed.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ea_1f1ed/512.png,512,512,105027,be78659dc6d683e76b00b32b25398f5f91738cc6e5403506d848e2b808b806f0
🇪🇷,Eritrea Flag,Flags,1f1ea_1f1f7,Flags/eritrea-flag__1f1ea_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ea_1f1f7/512.png,512,512,110630,bb1a9dd363b77175ff118137147563016867edc60a2e91489e9d3b1ef19f2c8a
🇪🇸,Spain Flag,Flags,1f1ea_1f1f8,Flags/spain-flag__1f1ea_1f1f8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ea_1f1f8/512.png,512,512,103399,d740cae38b4a30588dbd098afa7e48b2a8787ef71cff695b8d31fa26d121829c
🇪🇹,Ethiopia Flag,Flags,1f1ea_1f1f9,Flags/ethiopia-flag__1f1ea_1f1f9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ea_1f1f9/512.png,512,512,105509,31c03a455fdd2d167af4b8abc84aa4ff4a7eaec96404ebee5a9209d6b651ab83
🇪🇺,European Union Flag,Flags,1f1ea_1f1fa,Flags/european-union-flag__1f1ea_1f1fa.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ea_1f1fa/512.png,512,512,110022,3709a55eaae75a9643c713b0958a6e57ef7bf7bf4455f77eed0ab28f95f9ce2d
🇫🇮,Finland Flag,Flags,1f1eb_1f1ee,Flags/finland-flag__1f1eb_1f1ee.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1eb_1f1ee/512.png,512,512,97031,39f7610e02073b4d2045e01931e98fe674cda60d9dea663311cdf0c40951315a
🇫🇯,Fiji Flag,Flags,1f1eb_1f1ef,Flags/fiji-flag__1f1eb_1f1ef.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1eb_1f1ef/512.png,512,512,136575,849dc91d2ca3467e5f9d126d342e49fbc11d781f400d7d4c61782dd629f6b800
🇫🇰,Falkland Islands Flag,Flags,1f1eb_1f1f0,Flags/falkland-islands-flag__1f1eb_1f1f0.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1eb_1f1f0/512.png,512,512,145145,83fa031c8be8b34ec6648c073a8f3518b321265b57652d56f06f14842b2f515a
🇫🇲,Micronesia Flag,Flags,1f1eb_1f1f2,Flags/micronesia-flag__1f1eb_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1eb_1f1f2/512.png,512,512,100620,60154a2a29f654812c9e0d86244767c9d1379de476e643356290f305fca82bb4
🇫🇴,Faroe Islands Flag,Flags,1f1eb_1f1f4,Flags/faroe-islands-flag__1f1eb_1f1f4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1eb_1f1f4/512.png,512,512,101927,2b71263ac7f8066c1e5e41ac695b6b00d745b7f6c5d1b28c21c6607370085e9b
🇫🇷,France Flag,Flags,1f1eb_1f1f7,Flags/france-flag__1f1eb_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1eb_1f1f7/512.png,512,512,91616,c2f22dc339f6f5ee8722e53017109ade2eba193dafdcdf8134f0db1f8500139e
🇬🇦,Gabon Flag,Flags,1f1ec_1f1e6,Flags/gabon-flag__1f1ec_1f1e6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1e6/512.png,512,512,114497,76964c536955babff5147609401b9d853b209b73c497b3d4b8e5b9a15b54dd8b
🇬🇧,United Kingdom Flag,Flags,1f1ec_1f1e7,Flags/united-kingdom-flag__1f1ec_1f1e7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1e7/512.png,512,512,127752,69d420339764f0be4636a1bd76ac5cd66b40ce5cecbe3be6feef0334192b0913
🇬🇩,Grenada Flag,Flags,1f1ec_1f1e9,Flags/grenada-flag__1f1ec_1f1e9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1e9/512.png,512,512,109310,a74d17bbbd47144db56ecc6a6db33eadfd07dfe61d26ef799f071c62157ab849
🇬🇪,Georgia Flag,Flags,1f1ec_1f1ea,Flags/georgia-flag__1f1ec_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1ea/512.png,512,512,78363,e9986d10ad5860682e95832223dc9f23c57d54d2755309f1ed326fc0e98aa59f
🇬🇫,French Guiana Flag,Flags,1f1ec_1f1eb,Flags/french-guiana-flag__1f1ec_1f1eb.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1eb/512.png,512,512,90157,53514dfd0736657441d81e93403ecf4bd1d4837456397b45e528058e48fdbfb4
🇬🇬,Guernsey Flag,Flags,1f1ec_1f1ec,Flags/guernsey-flag__1f1ec_1f1ec.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1ec/512.png,512,512,89335,8424a2663fa3a6d5f97f6c4e517cdaeb12b24d23473cc7aae56cff780d7a5794
🇬🇭,Ghana Flag,Flags,1f1ec_1f1ed,Flags/ghana-flag__1f1ec_1f1ed.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1ed/512.png,512,512,93249,f23a413ae53dd6e95dea9e74b061e7d42a76b4243c2195a4974d218fe538dbb4
🇬🇮,Gibraltar Flag,Flags,1f1ec_1f1ee,Flags/gibraltar-flag__1f1ec_1f1ee.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1ee/512.png,512,512,95316,0e7fe7c51afd6a0b25b10932ddbea1139482e6a3919dbb549e7ccfd56f178c28
🇬🇱,Greenland Flag,Flags,1f1ec_1f1f1,Flags/greenland-flag__1f1ec_1f1f1.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1f1/512.png,512,512,91263,52c10de7f4965f70f46a5f0881d7c66310c3b44d3158f962ccb81e21de2249a9
🇬🇲,Gambia Flag,Flags,1f1ec_1f1f2,Flags/gambia-flag__1f1ec_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1f2/512.png,512,512,103721,5e49155801a3d912dcdacdaa7044d6701ca57961f6bacd8f5951b0429f056157
🇬🇳,Guinea Flag,Flags,1f1ec_1f1f3,Flags/guinea-flag__1f1ec_1f1f3.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1f3/512.png,512,512,87078,47a8ccc38ef98cbb185fd1571587f53b64368f8e191ae047af3890102f41c9b4
🇬🇵,Guadeloupe Flag,Flags,1f1ec_1f1f5,Flags/guadeloupe-flag__1f1ec_1f1f5.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1f5/512.png,512,512,135423,39416e78624f621e6b5c5e66431cc76a0ad165f3be7888e3c065ae5c4f7f6efc
🇬🇶,Equatorial Guinea Flag,Flags,1f1ec_1f1f6,Flags/equatorial-guinea-flag__1f1ec_1f1f6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1f6/512.png,512,512,100339,2c06f0a077a1bb69bb8a94925f229c63fb699725aa03dce0fc74d27e37d0c444
🇬🇷,Greece Flag,Flags,1f1ec_1f1f7,Flags/greece-flag__1f1ec_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1f7/512.png,512,512,115221,a926848926aaaa74d3c5d7189214ef63d1636f854db02ffa1225ce3b63d1c1c1
🇬🇸,South Georgia South Flag,Flags,1f1ec_1f1f8,Flags/south-georgia-south-flag__1f1ec_1f1f8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1f8/512.png,512,512,152254,49341f614db5a39ee22479c9ffb3012f8067684fc1ed5b3e93d04f5fa75949e5
🇬🇹,Guatemala Flag,Flags,1f1ec_1f1f9,Flags/guatemala-flag__1f1ec_1f1f9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1f9/512.png,512,512,111308,988104e112529faf2840e8d561fb4466a37eb3b3b33590668de63e09bf69439e
🇬🇺,Guam Flag,Flags,1f1ec_1f1fa,Flags/guam-flag__1f1ec_1f1fa.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1fa/512.png,512,512,116259,2a687b14db2c9fd95d89cbc39bcc1cbb8cc961b71c5332814e7698e1c4e3667c
🇬🇼,Guinea Bissau Flag,Flags,1f1ec_1f1fc,Flags/guinea-bissau-flag__1f1ec_1f1fc.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1fc/512.png,512,512,90059,2e7d329d95d970db183068208b9466cbc6f680a81f10ac779986802c29549e87
🇬🇾,Guyana Flag,Flags,1f1ec_1f1fe,Flags/guyana-flag__1f1ec_1f1fe.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ec_1f1fe/512.png,512,512,113131,8cb7e6ab521fce2d6266f6931b8be07af0bf5c592a86f8593a819a6ae1e338e6
🇭🇰,Hong Kong Sar China Flag,Flags,1f1ed_1f1f0,Flags/hong-kong-sar-china-flag__1f1ed_1f1f0.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ed_1f1f0/512.png,512,512,95993,a44ed6f8694b0983e1db60128f42e07bb7d45b9ddde08d09df4548ff153f7313
🇭🇲,Heard Mcdonald Islands Flag,Flags,1f1ed_1f1f2,Flags/heard-mcdonald-islands-flag__1f1ed_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ed_1f1f2/512.png,512,512,120429,7316fc0bb456b74314c017520df8ee974091eb3d82ca63460d83eeb7b7ceeda2
🇭🇳,Honduras Flag,Flags,1f1ed_1f1f3,Flags/honduras-flag__1f1ed_1f1f3.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ed_1f1f3/512.png,512,512,102948,1347d0357aeab27c086f973b3881414178bfbacd28914aafdf3ff9d4883a9804
🇭🇷,Croatia Flag,Flags,1f1ed_1f1f7,Flags/croatia-flag__1f1ed_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ed_1f1f7/512.png,512,512,92941,144404119e4418e3f1a5631caf4acb7dcb07a7251c08c1d0df4f2c64fc7d57de
🇭🇹,Haiti Flag,Flags,1f1ed_1f1f9,Flags/haiti-flag__1f1ed_1f1f9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ed_1f1f9/512.png,512,512,105981,40b5bae3b1bc2615914bec3405caa87d1a9f38fdb31a644671afa2fd2608b4f5
🇭🇺,Hungary Flag,Flags,1f1ed_1f1fa,Flags/hungary-flag__1f1ed_1f1fa.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ed_1f1fa/512.png,512,512,95812,26041e74f371639d5cbe4b5cd3743a5aac377bf5552c1f0bcfce0e39e56d2da2
🇮🇨,Canary Islands Flag,Flags,1f1ee_1f1e8,Flags/canary-islands-flag__1f1ee_1f1e8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1e8/512.png,512,512,79194,395e8d17f4cbf405a17b830fbf3a070256cb4b476ab366fa26a9d013ac931322
🇮🇩,Indonesia Flag,Flags,1f1ee_1f1e9,Flags/indonesia-flag__1f1ee_1f1e9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1e9/512.png,512,512,60119,eee371299399888d895f8d82d97efb3f84132abde26c348e67ab827cf5009332
🇮🇪,Ireland Flag,Flags,1f1ee_1f1ea,Flags/ireland-flag__1f1ee_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1ea/512.png,512,512,91206,ac4acd4af243168c6a1369389017baa1b4188cc1c6e430098b22703e9451a328
🇮🇱,Israel Flag,Flags,1f1ee_1f1f1,Flags/israel-flag__1f1ee_1f1f1.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1f1/512.png,512,512,107494,1231f72be41f4f8ec8adc5b337ffb69327a7f4d3842928fdcb21830bbb014f3f
🇮🇲,Isle Of Man Flag,Flags,1f1ee_1f1f2,Flags/isle-of-man-flag__1f1ee_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1f2/512.png,512,512,105706,6f2203ed46284e9ccab41c3a08816a4f1f1b5822c6220b502d6cd079259caff8
🇮🇳,India Flag,Flags,1f1ee_1f1f3,Flags/india-flag__1f1ee_1f1f3.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1f3/512.png,512,512,102226,59456545d038a0fbce5224174ed2c2c7596bf5affa7313c18370c292db2531c0
🇮🇴,British Indian Ocean Territory Flag,Flags,1f1ee_1f1f4,Flags/british-indian-ocean-territory-flag__1f1ee_1f1f4.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1f4/512.png,512,512,178944,688a4047234d68e96414e9c4265877621918256f0ea19079d95861243409e7c9
🇮🇶,Iraq Flag,Flags,1f1ee_1f1f6,Flags/iraq-flag__1f1ee_1f1f6.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1f6/512.png,512,512,99598,aac2d362d828b0e7ba19592770862f4e621877c9aed04a0a81263f6dfb37e4a1
🇮🇷,Iran Flag,Flags,1f1ee_1f1f7,Flags/iran-flag__1f1ee_1f1f7.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1f7/512.png,512,512,113360,a8624c5d1bf4eecbcb70adce8ff56f6a4e8a087831733036238e763befe2dadc
🇮🇸,Iceland Flag,Flags,1f1ee_1f1f8,Flags/iceland-flag__1f1ee_1f1f8.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1f8/512.png,512,512,105922,54410afaf15719f47e79b92b3bd523f2a6c7007b1f06515ed82eec4a68194c0d
🇮🇹,Italy Flag,Flags,1f1ee_1f1f9,Flags/italy-flag__1f1ee_1f1f9.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ee_1f1f9/512.png,512,512,94168,22b547830f4d3726eb612a27c6b3dc1f2112296789a939d4e420938cdb2dc293
🇯🇪,Jersey Flag,Flags,1f1ef_1f1ea,Flags/jersey-flag__1f1ef_1f1ea.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ef_1f1ea/512.png,512,512,113299,f6867f3b7232a38b2b2f40e8ddeb01043566621b5dba41c9ebc712fcb3455921
🇯🇲,Jamaica Flag,Flags,1f1ef_1f1f2,Flags/jamaica-flag__1f1ef_1f1f2.png,https://fonts.gstatic.com/s/e/noto3demoji/latest/1f1ef_1f1f2/512.png,512,512,105403,6910deb28b44319824e9b8fc996fa376eb61db79cdf0efbb8dc46f6848ad8e97
